title, genre, comment
눈의 여왕3: 눈과 불의 마법대결,"애니메이션,모험,가족,판타지",중간에 살짝 지루했는데 전체적으로 참 재밌게 아이들이랑 봤어요! 지루한중반부쯤에 노래라도 들어갔음  덜 그랬을텐데 아쉽네요!
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",기대가컸던걸까 8점짜리영화
씽,"뮤지컬,애니메이션",2017년의 포부를 이 영화로 정했습니다 좋은 음악을 신선한 연출과 함께 볼수있다는거에 감사합니다
반지의 제왕: 반지 원정대,"판타지,모험,액션",아다시재개봉이라니ㅜㅜ전1500 번봣지만떨리네요매일극장에보러가고싶지만 일요일날2번볼예정 내생에최고의영화
마스터,"액션,범죄",시간은 빨리갔는데 그렇게 재밌진않았어요
마스터,"액션,범죄",진짜너무 재미써요 ㅎㅎㅎㅎ
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",생각보다 너무 재밌습니다. ㅎㅎ
패신저스,"모험,SF",약간의 억지가 있으나 ost와 우주에 관한 영상미 하나로도 볼 가치가 있었습니다. 약간의 철학적인 내용도 있습니다. 마스터보단 볼만했네요
로그 원: 스타워즈 스토리,"액션,모험,판타지,SF",결말을 대충 예상은 하고갔지만....희망이라는것이 참 미묘하다. 현실은 죽음을 받아들여야하는 절망적인 상황속에서 희망이라니...처절하면서도 재미있는 작품이고 끝나기 30분전에는 숨죽이면서 봤다..
라라랜드,"드라마,뮤지컬,멜로/애정/로맨스",중간엔자고 마지먹엔울었어요
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",진짜 가슴 따뜻하게 해주는 영화. 영화관에서 오랜만에 감동을 느꼈다
로그 원: 스타워즈 스토리,"액션,모험,판타지,SF",역시 다르다 한가지 남자 배우가 쫌 딸리네!!
씽,"뮤지컬,애니메이션",넘넘 신난다 아이들 보여주러 갔다가 내가 신나게 보고왔다어른들도 좋아할 영화
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",영화가 재미있었습니다!
신비한 동물사전,"판타지,모험",판타지는 싫다고 했던 내가 이영화는 넘 넘 재밌게 봤다영상도 넘 멋지고 스토리도 좋네
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",이런 그림체 애니메이션 오덕스러워서 잘안봣는데 평점충이라 봤더니 인생영화가 되버렷네
루돌프와 많이있어,애니메이션,아이들에게 왜 지식을 쌓고 지혜로워져야 하는지 배울수 있는 영화입니다.
씽,"뮤지컬,애니메이션",어른혼자봐도 재밌는영화
패신저스,"모험,SF",약 간 지루함. 여자 주인공 보는 재미. 우주선 구경.
드라이빙 미스 데이지,"드라마,코미디","제시카 탠디의 아름다움을 보지 못했다면, 영화 제대로 안본것이다."
씽,"뮤지컬,애니메이션",아이들과 함께 즐겁게 잘봤습니다~
눈의 여왕3: 눈과 불의 마법대결,"애니메이션,모험,가족,판타지",스토리도좋구.아이도좋아했던것같아요~재밌었어요~
패신저스,"모험,SF",나는 존나 재밌던데 ....
패신저스,"모험,SF",우주로맨스와  세월호 나름신선하고 착한영화 볼거리풍부 끗
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",진짜 보는 내내 소름돋고 기분좋고 진짜 제 인생영화 된 것 같네요 아직도 영화관에 있는 느낌이에요ㅠㅠㅠ??
초속5센티미터,"애니메이션,드라마",자꾸 머리속에서 맴돈다
마스터,"액션,범죄",우빈  동원  케미  짱이병헌은 실제본인을 연기한듯
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",신카이 마코토 라는 사람의 영화가 유명하다고 해서 봤는데 작화는 정말 최고였고 감동이었다. 눈물이 나오더라.
로그 원: 스타워즈 스토리,"액션,모험,판타지,SF",영화 후반부 10분은 스타워즈 팬이라면 소름이 돋지 않을수 없다. 에피소드4를 다시 보고 싶어졌다.
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",진짜 믿고 보는 감독! 좋은 영화로 새해 시작하게해서 감사합니다.
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",이영화도 초속5cm처럼 남주가 불쌍하게 끝날까봐 내내 걱정했다. 미츠코와 타키가 만났을 때 울뻔..
눈의 여왕3: 눈과 불의 마법대결,"애니메이션,모험,가족,판타지",아이와보기괜찮은영화였어요재밌게봤네요
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스","좋은 OST, 작화.. 여운이 남았던 영화."
마스터,"액션,범죄",솔직히 김우빈 그동안 별로였는데 김우빈 캐스팅이 신의한수였음 ㅎㅎ
패신저스,"모험,SF",후깆보고 별 기대없이 봤는데대~~~~박 감동이었습니다간만에 너무 좋은 영화 봤네요^^
씽,"뮤지컬,애니메이션",너무너무 재밌습니다. 어른들도 봐야하는 영화네요. 삶의 희망의 메세지를 주는 영화에요. 감동 대박~
부산행,"액션,스릴러",재밌었다공유보다 마동석이 더멋있다
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",신카이 마코토는 이미 지브리를 뛰어넘었다
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",정말계속울었다...진짜 개쩐다는말밖에 안나온다 지금도 여운이 계속남아서 없어지질않는다. 역시 일본은 애니메이션을 정말 잘만드는것같다
라라랜드,"드라마,뮤지컬,멜로/애정/로맨스",볼만한데 ㅎㅎ기대했던 그런 뮤직컬스럽진 않아서 중간에 졸았다. 영상미좋고 내용도 좋은데 잠듬.그래서 푹자고 봐야될영화인듯
마스터,"액션,범죄",김우빈 때문에 재미있다.
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",재밌어요 ♥♥ 근데 네이버페이로 예약하지 마세요 좌석지정이 안되네요 ㅡㅡ
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",혜성 떨어질 때 너무 그림이 예뻤습니다
터널,드라마,보는내내 화나고 답답하고우리나라 현실을 그대로 보여주는거같다
눈의 여왕3: 눈과 불의 마법대결,"애니메이션,모험,가족,판타지",눈과불의대결은 저도 엄청 흥미롭던데요?
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스","하야오를 잊게 만드는 세련된 그림체, 영화같은 스토리  차기작이 기대되는 영화"
눈의 여왕3: 눈과 불의 마법대결,"애니메이션,모험,가족,판타지",어른인 저도 재밌었던 애니메이션이었어요
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",이건 꼭 봐야 합니다. 정말 감동 깊게 봤네요.
해리 포터와 혼혈 왕자,"판타지,모험,미스터리,멜로/애정/로맨스",결말을 위한 발판이 잘마련되간다
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",진짜 베댓말대로 기대를 하고 갔는데 기대이상..
눈의 여왕3: 눈과 불의 마법대결,"애니메이션,모험,가족,판타지",수수료만 없어도 괜찬을것같지만아무튼 빠른 예매좋았네요#
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스","언어의 정원보다 인물화의 현실감은 떨어졌지만 그만큼 탄탄한 스토리와 소름, 그리고 작화진들의 피땀과 야근으로 '완성'된 시달소 이후 최고의 영화."
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스","별의 목소리부터 신카이 마코토 씨의 영화를 쭉 보아온 사람으로서, 이번 너의 이름은 영화는 정말 포텐이 터진 작품이였습니다."
럭키,코미디,재밌었다 또보고싶은영화!
닥터 스트레인지,"액션,모험,판타지",재밌었다 또보고싶은영화!
형,"코미디,드라마",재미와감동이두배 또보고싶은영화!
판도라,"드라마,스릴러","영화가 아닌 한국의 현실을 보는 것 같았습니다국가가 지켜주지 않는다는 것도..핵발전소는 폐쇄하고,펑펑쓰는 산업용전기요금는 올립시다"
판도라,"드라마,스릴러",본지 좀 됬는데 그냥 다른 말 필요없고 짱
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",키미노...나마에와
마스터,"액션,범죄",영화마스터 포인트냠냠
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",자극적이지 않은 스토리
패신저스,"모험,SF",졸잼..이미테이션감독이 만들어서 그런지 단순sf라기 보다는 인물간의 심리와 변화에 몰입하는 재미가있엇듬. 거기다가 역시 sf의 시각적인 이미지도 풍부해서 볼만함! 매우만족함!
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",이 영화 안 본눈 삽니다..
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",감동적이라기보단 어떻게 전개될까 두근거렸습니다. 둘이 만나는 장면을 기다리다 약간의 반전에 쇼크 받고 흥미진진하다 둘이 만나는 장면에 애가 타 마지막에 웃을 수 있었습니다. 이런 이야기도 있구나 싶네요^^
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",지렸져...지렷져...
라라랜드,"드라마,뮤지컬,멜로/애정/로맨스",여자친구랑 재밌는 뮤지컬영화 한편 봤네요
내 심장이 건너뛴 박동,드라마,"극장에서 이렇게 많이 놀라본적은 처음입니다. 주인공이 (자의가 아닌 타의로 인해) 공격적인 성향을 지닌 캐릭터인데 공격성을 순화시켜주는 것은 오로지 음악입니다. 감독은 음악의 순기능을 강조하고, 주인공의 삶을 조명하고 싶었던게 아닐까 생각이 드네요.."
눈의 여왕3: 눈과 불의 마법대결,"애니메이션,모험,가족,판타지",재미있었어요. 애들이 무지 재미있다고 좋아하네요.
패신저스,"모험,SF",그래비티 속편..현실성있어
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",보고 울었드아....
라라랜드,"드라마,뮤지컬,멜로/애정/로맨스",살아 생전 이런 영화를 영화관에서 볼 수 있다닛 원래 영화를 잘 안보는데 재미보단 즐겁게 영화를 봤다 꿈꾸다온듯한
루돌프와 많이있어,애니메이션,정말 정말 재밌었어요~^^
패신저스,"모험,SF",평점에 찬반론이 극과극이어서 볼까말까 엄청  망설였는데 진심재미있음 추천
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스","말주변이 없어 이 느낌을 설명하지 못한다. 배경,그림체,내용,ost까지 너무나 좋았고도 좋았다."
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",재미있네 잘만든 영화 하지만 뭔가 부족한 영화
눈의 여왕3: 눈과 불의 마법대결,"애니메이션,모험,가족,판타지",딸내미가 집중해서 잘보던데여ㅋㅋ
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",10자 채워야하니 10자 10자
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",과분할 정도로 행복한 경험
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",정말 아름다운 화면입니다
패신저스,"모험,SF","외로움,  사랑,  분노 등등의 감정이 절실히 들어났던 영화였다. 남주와 여주의 갈등 또한 있었지만,  서로를 의지하는 아름다운 모습을 보여줘서 또 다른 감동이 있었다. 진짜 시간가는 줄 모르고 재밌게 본 신년영화였다."
패신저스,"모험,SF",너무 감동적이고 공감도 되고 현재 우리나라 상황도 생각나고 난 너무너무 좋았음
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",평식이가 7점 줬다. 뭔 말이 더 필요한가
눈의 여왕3: 눈과 불의 마법대결,"애니메이션,모험,가족,판타지",아이들이 보았답니다...재미있었다구 하네요
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",신카이마코토 작품은 하나 같이 브금이 훌륭합니다.
씽,"뮤지컬,애니메이션",환상의 하모니! 그녀와 봐서 거 좋았다
마스터,"액션,범죄",흥미진진하고재밌어요
"당신, 거기 있어줄래요","판타지,드라마",잘봤습니다 감사합니다
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",시간을 달리는 소녀와 비슷한 느낌의 영화. 청량하고 기분좋게해준다
루돌프와 많이있어,애니메이션,아이가 보고 싶어해서 봤는데역시 후회없는 선택이었습니다.집에 와서도 계속 주저리주저리 얘기하네요..아마 남자아이들은 좋아할것 같아요.
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",너무 기대했었나?기대이하입니다집에서 보세요
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",말이 필요없습니다 진짜
라라랜드,"드라마,뮤지컬,멜로/애정/로맨스",꿈을 가르치는 현대 동화
라라랜드,"드라마,뮤지컬,멜로/애정/로맨스",보는내내 끝나지않았으면 좋겠던 영화
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",기대는 크게 안하고 봤는데 스토리는 짜임이 있어요ㅎㅎ재미있게 잘봤어요ㅎㅎ
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",정말 10월달부터 예고편과 노래로 이영화를 접하면서  개봉하기만을 기다렸습니다. 너무 오래 기대해서 기대해 못미치면 어떻게하나 가끔 생각했었는대 오늘보고 제가 쓸데없는 생각을 했었습니다 말이필요없습니다 정말 감동받았고 정말 환상속을날아다니는 기분이였다
